,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
731,1126.173,31.9085,-118.368,98921.64,-8,Federal
732,3960.6128,31.8951,-120.276,163301.14,-8,Federal
733,4672.7974,31.8947,-121.05,204711.88,-8,Federal
734,1794.261,31.8977,-119.419,136607.03,-8,Federal
735,4159.6377,31.9065,-121.493,234193.77,-8,Federal
736,3877.1633,31.8969,-120.584,177226.58,-8,Federal
737,3888.133,31.8959,-120.701,183587.94,-8,Federal
738,3935.5754,31.9125,-120.808,188256.06,-8,Federal
739,2367.388,31.9056,-119.56,144714.1,-8,Federal
740,1247.2772,31.9092,-119.031,113912.984,-8,Federal
741,1103.0474,31.9011,-118.639,101580.31,-8,Federal
742,1443.1182,31.9108,-118.299,99240.85,-8,Federal
743,3955.812,31.9087,-120.29,162492.19,-8,Federal
744,2125.165,31.9184,-119.598,144223.34,-8,Federal
745,3867.7588,31.9138,-120.576,175243.83,-8,Federal
746,1141.0037,31.9117,-118.478,98533.81,-8,Federal
747,4417.5034,31.9122,-121.16,210508.3,-8,Federal
748,3632.0374,31.9243,-119.857,147391.0,-8,Federal
749,1086.3335,31.9153,-118.936,109122.03,-8,Federal
750,964.9836,31.9198,-118.757,102360.18,-8,Federal
751,4136.799,31.92,-121.508,234330.56,-8,Federal
752,2861.7625,31.9294,-119.656,143566.8,-8,Federal
753,3529.7432,31.9157,-119.799,147170.73,-8,Federal
754,3016.5254,31.9182,-120.016,152162.83,-8,Federal
755,3944.4888,31.9252,-121.461,230542.1,-8,Federal
756,3754.0652,31.9242,-121.803,256204.89,-8,Federal
757,3754.0652,31.9242,-121.803,256204.89,-8,Federal
758,1157.7361,31.9319,-119.35,129493.19,-8,Federal
759,3968.442,31.9299,-121.415,226885.92,-8,Federal
760,3895.8271,31.9242,-120.724,182356.84,-8,Federal
761,1157.7361,31.9319,-119.35,129493.19,-8,Federal
762,4131.4604,31.9322,-120.894,191784.52,-8,Federal
763,4213.726,31.9265,-120.936,194880.69,-8,Federal
764,1114.2048,31.933,-118.444,96066.44,-8,Federal
765,1641.192,31.9347,-119.099,114829.05,-8,Federal
766,3820.904,31.9388,-120.621,175328.44,-8,Federal
767,2638.2717,31.9315,-120.031,151200.92,-8,Federal
768,988.6341,31.9374,-118.419,95566.77,-8,Federal
769,4151.081,31.9378,-120.97,196086.88,-8,Federal
